total_return_pct,final_capital,trades,win_rate,profit_factor,avg_win,avg_loss,best_trade,worst_trade,max_drawdown,long_trades,short_trades,liquidated,st_period,st_mult,ao_fast,ao_slow,vol_threshold,sl_atr_mult,ts_activation,ts_trail_atr_mult
-79.65,20.35,67,32.84,0.78,3.2421,-2.0287,8.5397,-4.076,-91.3,34,33,False,10,3.0,7,21,1.3,2.0,3.0,2.0
-79.67,20.33,70,44.29,0.79,2.2537,-2.267,7.472,-4.6732,-86.17,36,34,False,7,4.0,5,21,1.3,2.0,2.0,1.5
-79.69,20.31,58,32.76,0.73,3.0827,-2.0497,8.0265,-4.076,-90.0,24,34,False,10,3.0,5,21,1.5,2.0,3.0,2.0
-79.73,20.27,70,42.86,0.61,1.6233,-2.0081,3.5117,-3.6887,-88.44,34,36,False,7,3.0,7,21,1.3,2.0,2.0,1.5
-79.73,20.27,41,34.15,0.34,1.3583,-2.0617,3.9757,-3.2253,-77.46,23,18,False,10,2.0,7,21,1.5,2.0,1.5,2.0
-79.74,20.26,48,39.58,0.5,2.3869,-3.1196,5.624,-5.1584,-84.69,24,24,False,14,3.0,7,34,1.3,3.0,3.0,1.5
-79.85,20.15,71,47.89,0.75,2.3343,-2.8792,9.4146,-5.0433,-89.59,39,32,False,7,4.0,7,21,1.0,3.0,2.0,2.0
-79.85,20.15,56,44.64,0.66,1.6168,-1.9793,5.6941,-3.2753,-81.58,27,29,False,14,3.0,5,21,1.5,2.0,1.5,1.5
-79.85,20.15,89,56.18,0.68,1.4071,-2.644,5.6941,-4.9129,-83.86,49,40,False,14,3.0,5,21,1.0,3.0,1.5,1.5
-79.88,20.12,64,51.56,0.59,1.5696,-2.854,7.2379,-5.0433,-88.23,34,30,False,7,4.0,7,34,1.0,3.0,1.5,1.5
-79.91,20.09,53,43.4,0.58,1.4128,-1.8685,3.5466,-3.044,-83.32,26,27,False,14,3.0,7,34,1.3,2.0,1.5,1.5
-79.92,20.08,62,33.87,0.74,3.1908,-2.2101,7.9479,-4.6732,-92.55,32,30,False,7,4.0,5,34,1.3,2.0,3.0,3.0
-79.92,20.08,68,42.65,0.69,2.0826,-2.2306,7.5623,-3.6459,-87.97,36,32,False,14,4.0,7,34,1.0,2.0,2.0,1.5
-79.93,20.07,54,50.0,0.5,2.1558,-4.2715,7.4485,-6.6525,-86.08,27,27,False,10,4.0,5,34,1.5,4.0,2.0,1.5
-79.94,20.06,41,31.71,0.56,2.3929,-1.9833,5.624,-3.2292,-84.64,18,23,False,14,3.0,7,34,1.5,2.0,3.0,1.5
-79.94,20.06,58,48.28,0.56,2.4868,-4.1125,9.6409,-6.6525,-87.05,28,30,False,10,4.0,5,34,1.3,4.0,2.0,2.0
-79.98,20.02,71,47.89,0.72,1.6871,-2.1595,7.2379,-4.6732,-86.38,36,35,False,7,4.0,5,21,1.3,2.0,1.5,1.5
-80.08,19.92,51,33.33,0.64,2.4533,-1.9051,7.6847,-4.076,-82.09,24,27,False,10,3.0,5,34,1.5,2.0,2.0,3.0
-80.08,19.92,78,43.59,0.72,1.8438,-1.9694,8.5397,-4.076,-85.09,37,41,False,10,3.0,5,21,1.3,2.0,2.0,2.0
-80.11,19.89,71,32.39,0.74,3.0929,-1.9971,8.5019,-3.6887,-90.29,35,36,False,7,3.0,7,21,1.3,2.0,3.0,2.0
-80.11,19.89,89,51.69,0.72,1.7736,-2.6498,8.573,-4.9129,-84.83,49,40,False,14,3.0,5,21,1.0,3.0,2.0,2.0
-80.21,19.79,70,34.29,0.75,2.9417,-2.0446,9.0628,-4.6732,-90.85,36,34,False,7,4.0,5,21,1.3,2.0,1.5,3.0
-80.21,19.79,68,47.06,0.6,1.2554,-1.8543,3.5332,-4.076,-85.15,35,33,False,10,3.0,7,21,1.3,2.0,1.5,1.5
-80.22,19.78,70,40.0,0.79,2.5638,-2.152,9.4146,-4.6732,-87.21,36,34,False,7,4.0,5,21,1.3,2.0,2.0,2.0
-80.22,19.78,65,33.85,0.69,2.4809,-1.8299,7.5425,-3.6887,-84.74,31,34,False,7,3.0,5,34,1.3,2.0,2.0,3.0
-80.23,19.77,49,28.57,0.64,2.9871,-1.8586,6.1794,-3.2753,-84.79,25,24,False,14,3.0,7,21,1.5,2.0,2.0,3.0
-80.26,19.74,59,40.68,0.58,1.7186,-2.0303,3.5332,-4.076,-88.79,29,30,False,10,3.0,7,34,1.3,2.0,2.0,1.5
-80.3,19.7,68,50.0,0.69,2.2036,-3.1769,9.6409,-5.1641,-88.9,37,31,False,10,4.0,5,34,1.0,3.0,2.0,2.0
-80.32,19.68,62,38.71,0.74,2.6024,-2.2293,9.6409,-4.076,-87.27,32,30,False,10,4.0,7,21,1.3,2.0,2.0,2.0
-80.34,19.66,56,32.14,0.69,3.199,-2.1984,7.9479,-4.6732,-92.7,29,27,False,7,4.0,7,34,1.3,2.0,3.0,3.0
-80.35,19.65,69,55.07,0.54,1.9568,-4.4201,7.5623,-6.598,-83.09,36,33,False,14,4.0,5,34,1.0,4.0,2.0,1.5
-80.38,19.62,68,42.65,0.54,2.6398,-3.6264,5.6941,-6.8778,-85.52,36,32,False,14,3.0,5,21,1.3,4.0,3.0,1.5
-80.42,19.58,68,41.18,0.65,1.8005,-1.9251,9.7706,-3.6459,-88.86,36,32,False,14,4.0,7,34,1.0,2.0,1.5,2.0
-80.49,19.51,59,38.98,0.63,1.9429,-1.978,5.7277,-4.076,-87.66,29,30,False,10,3.0,7,34,1.3,2.0,2.0,2.0
-80.49,19.51,52,38.46,0.55,2.6423,-2.9843,5.6941,-4.9129,-87.54,26,26,False,14,3.0,5,21,1.5,3.0,3.0,1.5
-80.53,19.47,98,55.1,0.64,1.3443,-2.5974,5.5304,-5.1367,-85.27,52,46,False,10,3.0,5,21,1.0,3.0,1.5,1.5
-80.53,19.47,62,43.55,0.7,2.1139,-2.3187,7.472,-4.6732,-86.75,34,28,False,7,4.0,7,21,1.3,2.0,2.0,1.5
-80.54,19.46,70,40.0,0.64,1.7357,-1.8126,8.5019,-3.6887,-84.55,35,35,False,7,3.0,7,21,1.3,2.0,1.5,2.0
-80.64,19.36,52,38.46,0.53,2.5503,-2.9843,6.6477,-4.9129,-88.39,26,26,False,14,3.0,5,21,1.5,3.0,3.0,2.0
-80.71,19.29,81,55.56,0.62,1.4561,-2.9295,4.5068,-4.9129,-84.89,46,35,False,14,3.0,7,21,1.0,3.0,2.0,1.5
-80.74,19.26,56,39.29,0.64,1.9439,-1.9728,5.9099,-3.2753,-83.43,27,29,False,14,3.0,5,21,1.5,2.0,2.0,2.0
-80.75,19.25,64,50.0,0.63,1.9386,-3.0579,7.2379,-5.0433,-88.75,34,30,False,7,4.0,7,34,1.0,3.0,2.0,1.5
-80.81,19.19,98,41.84,0.73,2.7375,-2.6918,5.5304,-5.1367,-88.78,52,46,False,10,3.0,5,21,1.0,3.0,3.0,1.5
-80.81,19.19,54,37.04,0.51,1.6803,-1.9305,8.5397,-3.2253,-84.83,29,25,False,10,2.0,7,21,1.3,2.0,1.5,2.0
-80.81,19.19,98,48.98,0.66,1.8042,-2.6059,8.5397,-5.1367,-85.27,52,46,False,10,3.0,5,21,1.0,3.0,2.0,2.0
-80.83,19.17,71,53.52,0.64,1.638,-2.9243,7.2379,-5.0433,-90.0,39,32,False,7,4.0,7,21,1.0,3.0,1.5,1.5
-80.85,19.15,80,32.5,0.86,3.3445,-1.8671,10.4584,-3.6887,-91.7,39,41,False,7,3.0,5,21,1.3,2.0,3.0,3.0
-80.88,19.12,71,29.58,0.8,3.6739,-1.9313,10.4584,-3.6887,-91.72,35,36,False,7,3.0,7,21,1.3,2.0,3.0,3.0
-80.92,19.08,37,29.73,0.29,1.4213,-2.1014,4.6423,-3.6234,-79.42,23,14,False,7,2.0,7,21,1.5,2.0,1.5,3.0
-80.93,19.07,50,30.0,0.66,3.1046,-2.0017,8.0265,-4.076,-90.61,24,26,False,10,3.0,7,21,1.5,2.0,3.0,2.0
-80.93,19.07,64,46.88,0.65,2.1483,-2.8968,9.4146,-5.0433,-89.12,34,30,False,7,4.0,7,34,1.0,3.0,2.0,2.0
-80.94,19.06,94,52.13,0.63,1.5643,-2.7,6.2783,-5.533,-90.62,47,47,False,7,3.0,5,21,1.0,3.0,1.5,1.5
-81.0,19.0,74,36.49,0.66,3.3092,-2.8819,8.3735,-5.533,-91.45,37,37,False,7,3.0,5,34,1.0,3.0,3.0,3.0
-81.03,18.97,62,40.32,0.5,2.7809,-3.7824,8.573,-6.8778,-85.65,34,28,False,14,3.0,7,21,1.3,4.0,3.0,2.0
-81.03,18.97,62,32.26,0.71,3.1308,-2.1076,8.2874,-4.076,-91.82,31,31,False,10,4.0,5,34,1.3,2.0,2.0,3.0
-81.06,18.94,69,36.23,0.71,3.5115,-2.8235,7.9479,-5.0433,-92.46,37,32,False,7,4.0,5,34,1.0,3.0,3.0,3.0
-81.06,18.94,82,54.88,0.6,1.3065,-2.6533,4.5068,-4.9129,-84.83,46,36,False,14,3.0,7,21,1.0,3.0,1.5,1.5
-81.07,18.93,73,47.95,0.65,2.2805,-3.2245,9.7706,-5.0984,-86.24,39,34,False,14,4.0,5,34,1.0,3.0,2.0,2.0
-81.08,18.92,71,33.8,0.7,2.8044,-2.0394,8.7802,-3.6887,-91.99,35,36,False,7,3.0,7,21,1.3,2.0,3.0,1.5
-81.11,18.89,60,31.67,0.58,3.1423,-2.4914,10.778,-4.9129,-85.65,33,27,False,14,3.0,7,21,1.3,3.0,2.0,3.0
-81.14,18.86,62,30.65,0.68,3.0697,-1.9853,8.2874,-4.076,-91.87,31,31,False,10,4.0,5,34,1.3,2.0,1.5,3.0
-81.15,18.85,82,47.56,0.7,1.4486,-1.8742,5.2603,-3.6887,-87.06,39,43,False,7,3.0,5,21,1.3,2.0,1.5,1.5
-81.19,18.81,54,35.19,0.7,2.7839,-2.172,9.4146,-4.6732,-88.72,28,26,False,7,4.0,5,34,1.5,2.0,2.0,2.0
-81.2,18.8,56,42.86,0.58,1.6144,-2.0924,7.4485,-4.076,-87.75,28,28,False,10,4.0,7,34,1.3,2.0,1.5,1.5
-81.22,18.78,66,33.33,0.79,3.4498,-2.1899,9.4146,-4.6732,-94.3,34,32,False,7,4.0,7,34,1.0,2.0,3.0,2.0
-81.22,18.78,55,29.09,0.56,2.3103,-1.6871,7.5425,-3.6887,-83.2,25,30,False,7,3.0,7,21,1.5,2.0,1.5,3.0
-81.23,18.77,85,43.53,0.65,1.7449,-2.0682,7.9745,-3.6992,-89.14,48,37,False,7,2.0,5,21,1.0,2.0,1.5,2.0
-81.23,18.77,70,32.86,0.56,2.554,-2.2469,4.2465,-3.6992,-86.57,40,30,False,7,2.0,7,21,1.0,2.0,3.0,1.5
-81.23,18.77,69,33.33,0.65,3.166,-2.4485,7.9479,-5.0433,-91.93,38,31,False,7,4.0,5,34,1.0,3.0,1.5,3.0
-81.26,18.74,66,31.82,0.75,3.1405,-1.9508,8.3735,-3.2767,-92.17,35,31,False,7,3.0,7,34,1.0,2.0,3.0,3.0
-81.28,18.72,72,36.11,0.8,3.179,-2.2539,7.472,-4.6732,-92.68,38,34,False,7,4.0,7,21,1.0,2.0,3.0,1.5
-81.29,18.71,55,30.91,0.58,2.126,-1.6427,7.5425,-3.2767,-83.65,26,29,False,7,3.0,7,34,1.3,2.0,1.5,3.0
-81.31,18.69,64,34.38,0.7,2.4902,-1.8573,7.6847,-4.076,-85.44,31,33,False,10,3.0,5,34,1.3,2.0,2.0,3.0
-81.37,18.63,70,28.57,0.57,3.0573,-2.1409,7.9106,-3.6992,-88.88,40,30,False,7,2.0,7,21,1.0,2.0,3.0,3.0
-81.37,18.63,56,42.86,0.65,1.7871,-2.0766,5.6941,-3.2753,-82.97,27,29,False,14,3.0,5,21,1.5,2.0,2.0,1.5
-81.43,18.57,61,31.15,0.58,2.9949,-2.3421,10.778,-4.9129,-85.37,33,28,False,14,3.0,7,21,1.3,3.0,1.5,3.0
-81.44,18.56,56,37.5,0.68,2.4661,-2.1891,9.6409,-4.076,-89.21,28,28,False,10,4.0,7,34,1.3,2.0,2.0,2.0
-81.47,18.53,69,47.83,0.56,1.5558,-2.5288,8.573,-4.9129,-85.06,37,32,False,14,3.0,5,21,1.3,3.0,1.5,2.0
-81.47,18.53,69,49.28,0.52,1.7354,-3.2378,9.6409,-6.6525,-88.04,36,33,False,10,4.0,5,34,1.0,4.0,1.5,2.0
-81.48,18.52,59,32.2,0.71,3.0562,-2.0443,5.5304,-4.076,-89.95,25,34,False,10,3.0,5,21,1.5,2.0,3.0,1.5
-81.49,18.51,49,40.82,0.5,1.5486,-2.134,7.2379,-4.6732,-87.74,25,24,False,7,4.0,7,34,1.5,2.0,1.5,1.5
-81.5,18.5,76,50.0,0.66,1.697,-2.5738,9.4146,-5.0433,-90.44,40,36,False,7,4.0,5,21,1.0,3.0,1.5,2.0
-81.5,18.5,76,47.37,0.56,1.6865,-2.711,9.7706,-4.9485,-86.55,41,35,False,14,4.0,5,34,1.0,3.0,1.5,2.0
-81.54,18.46,71,38.03,0.65,2.0106,-1.896,8.5019,-3.6887,-87.23,35,36,False,7,3.0,7,21,1.3,2.0,2.0,2.0
-81.63,18.37,64,37.5,0.76,2.7921,-2.2057,9.6409,-4.076,-87.98,32,32,False,10,4.0,5,21,1.5,2.0,2.0,2.0
-81.63,18.37,68,51.47,0.58,1.5865,-2.9051,5.6941,-4.9129,-85.27,37,31,False,14,3.0,5,21,1.3,3.0,2.0,1.5
-81.68,18.32,49,30.61,0.4,1.7409,-1.9309,7.6879,-3.6234,-85.29,29,20,False,7,2.0,7,21,1.3,2.0,1.5,3.0
-81.68,18.32,62,46.77,0.6,1.4925,-2.2013,7.2379,-4.6732,-87.54,34,28,False,7,4.0,7,21,1.3,2.0,1.5,1.5
-81.68,18.32,62,45.16,0.61,1.5846,-2.1249,7.4485,-4.076,-86.91,32,30,False,10,4.0,7,21,1.3,2.0,1.5,1.5
-81.69,18.31,83,37.35,0.67,2.0098,-1.7999,7.5581,-3.123,-81.62,44,39,False,14,2.0,5,21,1.0,2.0,1.5,3.0
-81.71,18.29,80,33.75,0.64,2.8365,-2.2724,10.4584,-5.533,-86.96,41,39,False,7,3.0,7,21,1.0,3.0,1.5,3.0
-81.77,18.23,51,29.41,0.4,2.1486,-2.2111,7.5425,-5.533,-84.87,23,28,False,7,3.0,7,21,1.5,3.0,1.5,3.0
-81.82,18.18,58,32.76,0.42,1.825,-2.1314,7.5425,-5.533,-84.9,24,34,False,7,3.0,5,21,1.5,3.0,1.5,3.0
-81.86,18.14,68,47.06,0.57,1.7456,-2.7205,8.573,-4.9129,-87.53,37,31,False,14,3.0,5,21,1.3,3.0,2.0,2.0
-81.86,18.14,87,41.38,0.69,2.0333,-2.0873,8.5397,-3.2815,-86.65,50,37,False,10,2.0,5,21,1.0,2.0,2.0,2.0
-81.92,18.08,54,42.59,0.56,1.6313,-2.1572,7.2379,-4.6732,-88.03,28,26,False,7,4.0,5,34,1.5,2.0,1.5,1.5
-81.95,18.05,88,46.59,0.72,2.4524,-2.9528,5.6941,-4.9129,-88.56,48,40,False,14,3.0,5,21,1.0,3.0,3.0,1.5
-81.99,18.01,82,43.9,0.8,1.8993,-1.864,8.5397,-4.076,-89.68,44,38,False,10,3.0,5,34,1.0,2.0,1.5,2.0
-81.99,18.01,57,43.86,0.58,1.5648,-2.1241,7.4485,-4.076,-86.65,30,27,False,10,4.0,7,21,1.5,2.0,1.5,1.5
-82.0,18.0,68,51.47,0.64,1.9744,-3.2632,7.4485,-5.1641,-89.14,37,31,False,10,4.0,5,34,1.0,3.0,2.0,1.5
-82.03,17.97,60,40.0,0.6,1.7703,-1.9561,5.7277,-4.076,-84.65,26,34,False,10,3.0,5,21,1.5,2.0,2.0,2.0
-82.04,17.96,68,30.88,0.72,2.7909,-1.7352,10.6695,-4.076,-84.93,35,33,False,10,3.0,7,21,1.3,2.0,2.0,3.0
-82.05,17.95,75,29.33,0.64,3.1699,-2.06,8.0467,-3.2815,-91.5,43,32,False,10,2.0,7,21,1.0,2.0,3.0,3.0
-82.12,17.88,73,32.88,0.77,3.4098,-2.1821,8.2874,-4.076,-93.14,38,35,False,10,4.0,5,34,1.0,2.0,3.0,3.0
-82.18,17.82,49,34.69,0.54,2.0052,-1.9752,9.4146,-4.6732,-89.32,25,24,False,7,4.0,7,34,1.5,2.0,1.5,2.0
-82.22,17.78,46,36.96,0.45,2.3949,-3.1435,6.6477,-4.9129,-88.13,25,21,False,14,3.0,7,21,1.5,3.0,3.0,2.0
-82.3,17.7,50,36.0,0.36,1.3021,-2.0308,3.8875,-3.6234,-85.09,29,21,False,7,2.0,7,21,1.3,2.0,1.5,2.0
-82.3,17.7,50,30.0,0.61,2.8619,-2.0017,5.0379,-4.076,-90.4,24,26,False,10,3.0,7,21,1.5,2.0,3.0,1.5
-82.31,17.69,74,33.78,0.58,2.5008,-2.2004,10.4584,-5.533,-85.85,33,41,False,7,3.0,5,21,1.3,3.0,1.5,3.0
-82.32,17.68,58,50.0,0.5,2.1326,-4.243,7.4485,-6.6525,-87.95,28,30,False,10,4.0,5,34,1.3,4.0,2.0,1.5
-82.34,17.66,80,36.25,0.82,3.2215,-2.2353,9.0628,-4.6732,-92.71,40,40,False,7,4.0,5,21,1.0,2.0,3.0,3.0
-82.35,17.65,61,32.79,0.47,2.2952,-2.385,7.5425,-5.533,-85.85,27,34,False,7,3.0,5,34,1.3,3.0,1.5,3.0
-82.36,17.64,47,31.91,0.58,2.1579,-1.7324,7.6847,-4.076,-85.74,22,25,False,10,3.0,7,34,1.5,2.0,1.5,3.0
-82.39,17.61,59,32.2,0.63,4.0507,-3.0306,10.778,-5.1584,-90.71,33,26,False,14,3.0,7,21,1.3,3.0,3.0,3.0
-82.4,17.6,57,29.82,0.65,3.2038,-2.0899,7.9479,-4.6732,-92.68,30,27,False,7,4.0,7,34,1.3,2.0,2.0,3.0
-82.41,17.59,52,34.62,0.65,2.683,-2.1877,9.6409,-4.076,-89.66,26,26,False,10,4.0,7,34,1.5,2.0,2.0,2.0
-82.47,17.53,92,36.96,0.68,2.6484,-2.2691,10.4584,-5.533,-86.57,45,47,False,7,3.0,5,21,1.0,3.0,1.5,3.0
-82.49,17.51,59,44.07,0.5,1.7101,-2.6709,9.4146,-5.0433,-90.01,32,27,False,7,4.0,5,34,1.3,3.0,1.5,2.0
-82.49,17.51,70,48.57,0.57,1.6237,-2.6804,9.6409,-4.9893,-90.13,38,32,False,10,4.0,5,34,1.0,3.0,1.5,2.0
-82.55,17.45,53,28.3,0.64,2.9539,-1.8118,6.5432,-3.2292,-86.32,26,27,False,14,3.0,7,34,1.3,2.0,1.5,3.0
-82.56,17.44,83,36.14,0.66,2.1517,-1.8592,7.5581,-3.123,-82.48,44,39,False,14,2.0,5,21,1.0,2.0,2.0,3.0
-82.56,17.44,55,40.0,0.52,2.4939,-3.1715,5.624,-5.1584,-85.34,29,26,False,14,3.0,5,34,1.3,3.0,3.0,1.5
-82.57,17.43,69,39.13,0.76,2.6113,-2.2026,9.6409,-4.076,-88.73,34,35,False,10,4.0,5,21,1.3,2.0,2.0,2.0
-82.7,17.3,56,39.29,0.6,1.7059,-1.8513,5.9099,-3.2753,-83.35,27,29,False,14,3.0,5,21,1.5,2.0,1.5,2.0
-82.73,17.27,79,32.91,0.74,2.6018,-1.7139,10.4584,-3.6887,-84.44,36,43,False,7,3.0,5,21,1.3,2.0,2.0,3.0
-82.74,17.26,78,43.59,0.81,2.0142,-1.923,8.573,-3.2753,-85.33,41,37,False,14,3.0,5,34,1.0,2.0,1.5,2.0
-82.77,17.23,61,34.43,0.54,3.045,-2.9388,8.3735,-5.533,-91.04,27,34,False,7,3.0,5,34,1.3,3.0,3.0,3.0
-82.78,17.22,67,28.36,0.71,3.4059,-1.8875,8.2874,-4.076,-92.57,35,32,False,10,4.0,7,34,1.0,2.0,1.5,3.0
-82.82,17.18,59,30.51,0.73,3.3294,-1.998,8.4577,-4.076,-92.47,25,34,False,10,3.0,5,21,1.5,2.0,3.0,3.0
-82.83,17.17,69,34.78,0.65,3.2104,-2.6317,7.9479,-5.0433,-92.62,38,31,False,7,4.0,5,34,1.0,3.0,2.0,3.0
-82.84,17.16,63,49.21,0.48,1.3437,-2.6896,4.5068,-4.9129,-85.54,35,28,False,14,3.0,7,21,1.3,3.0,1.5,1.5
-82.89,17.11,55,32.73,0.67,2.8267,-2.0579,6.6477,-3.2753,-90.19,26,29,False,14,3.0,5,21,1.5,2.0,3.0,2.0
-82.9,17.1,46,36.96,0.44,2.3586,-3.1435,4.553,-4.9129,-87.65,25,21,False,14,3.0,7,21,1.5,3.0,3.0,1.5
-82.96,17.04,76,31.58,0.81,3.438,-1.9516,10.6695,-4.076,-93.75,36,40,False,10,3.0,5,21,1.3,2.0,3.0,3.0
-82.96,17.04,51,33.33,0.6,2.2028,-1.8279,7.6847,-4.076,-84.67,24,27,False,10,3.0,5,34,1.5,2.0,1.5,3.0
-82.98,17.02,51,29.41,0.59,2.4794,-1.7653,7.6847,-4.076,-83.12,25,26,False,10,3.0,7,21,1.5,2.0,2.0,3.0
-83.07,16.93,82,42.68,0.79,2.1056,-1.986,8.5397,-4.076,-90.59,44,38,False,10,3.0,5,34,1.0,2.0,2.0,2.0
-83.12,16.88,69,50.72,0.59,2.3173,-4.0448,9.6409,-6.6525,-89.11,36,33,False,10,4.0,5,34,1.0,4.0,2.0,2.0
-83.18,16.82,47,31.91,0.58,2.5676,-2.0651,5.624,-3.2753,-85.68,22,25,False,14,3.0,5,34,1.5,2.0,3.0,1.5
-83.21,16.79,65,32.31,0.72,3.0413,-2.0103,8.3735,-3.6887,-90.79,31,34,False,7,3.0,5,34,1.3,2.0,3.0,3.0
-83.24,16.76,74,33.78,0.56,2.6032,-2.3726,7.5425,-5.533,-88.02,37,37,False,7,3.0,5,34,1.0,3.0,1.5,3.0
-83.35,16.65,73,50.68,0.6,1.9779,-3.3962,7.5623,-5.0984,-86.61,39,34,False,14,4.0,5,34,1.0,3.0,2.0,1.5
-83.35,16.65,75,32.0,0.61,2.7834,-2.1377,6.9644,-3.2815,-90.16,43,32,False,10,2.0,7,21,1.0,2.0,3.0,1.5
-83.35,16.65,75,37.33,0.61,2.1161,-2.0742,8.5397,-3.2815,-85.99,43,32,False,10,2.0,7,21,1.0,2.0,2.0,2.0
-83.35,16.65,77,41.56,0.81,2.289,-2.013,8.573,-3.2753,-89.05,41,36,False,14,3.0,5,34,1.0,2.0,2.0,2.0
-83.37,16.63,88,44.32,0.6,1.5033,-1.9882,3.9104,-3.2815,-87.86,51,37,False,10,2.0,5,21,1.0,2.0,1.5,1.5
-83.39,16.61,52,40.38,0.52,1.5951,-2.0877,7.4485,-4.076,-88.79,26,26,False,10,4.0,7,34,1.5,2.0,1.5,1.5
-83.42,16.58,54,31.48,0.49,1.9839,-1.8424,7.6523,-3.2253,-87.71,30,24,False,10,2.0,7,21,1.3,2.0,1.5,3.0
-83.46,16.54,68,32.35,0.78,3.0286,-1.8678,6.5432,-3.2292,-89.12,34,34,False,14,3.0,7,34,1.0,2.0,1.5,3.0
-83.48,16.52,70,44.29,0.53,1.2563,-1.8683,3.5117,-3.6887,-88.21,34,36,False,7,3.0,7,21,1.3,2.0,1.5,1.5
-83.55,16.45,62,43.55,0.61,1.6706,-2.1045,7.4485,-4.076,-89.29,31,31,False,10,4.0,5,34,1.3,2.0,1.5,1.5
-83.57,16.43,65,33.85,0.56,2.6475,-2.4325,7.2251,-4.9129,-88.35,34,31,False,14,3.0,5,21,1.3,3.0,2.0,3.0
-83.63,16.37,57,28.07,0.61,3.1396,-2.0087,7.9479,-4.6732,-93.18,30,27,False,7,4.0,7,34,1.3,2.0,1.5,3.0
-83.64,16.36,52,38.46,0.56,1.7784,-1.9685,5.624,-3.2292,-86.18,26,26,False,14,3.0,7,34,1.3,2.0,2.0,1.5
-83.69,16.31,68,42.65,0.69,1.7535,-1.8936,6.4073,-3.044,-86.61,34,34,False,14,3.0,7,34,1.0,2.0,1.5,2.0
-83.74,16.26,54,37.04,0.56,1.9215,-2.0057,9.4146,-4.6732,-90.24,28,26,False,7,4.0,5,34,1.5,2.0,1.5,2.0
-83.78,16.22,56,39.29,0.6,2.0824,-2.2438,7.4485,-4.076,-89.44,28,28,False,10,4.0,7,34,1.3,2.0,2.0,1.5
-83.79,16.21,48,35.42,0.35,1.2108,-1.8928,4.7285,-3.2253,-82.5,26,22,False,10,2.0,5,21,1.5,2.0,1.5,3.0
-83.8,16.2,57,35.09,0.66,2.628,-2.1554,9.4146,-4.6732,-90.58,30,27,False,7,4.0,7,34,1.3,2.0,2.0,2.0
-83.83,16.17,57,42.11,0.57,1.6608,-2.1024,7.4485,-4.076,-89.09,29,28,False,10,4.0,5,34,1.5,2.0,1.5,1.5
-83.85,16.15,66,33.33,0.55,2.5202,-2.2913,7.2251,-4.9129,-87.27,34,32,False,14,3.0,5,21,1.3,3.0,1.5,3.0
-83.88,16.12,63,44.44,0.47,1.493,-2.5462,8.573,-4.9129,-86.41,35,28,False,14,3.0,7,21,1.3,3.0,1.5,2.0
-83.91,16.09,66,30.3,0.52,2.7181,-2.2696,10.4584,-5.533,-87.14,31,35,False,7,3.0,7,21,1.3,3.0,1.5,3.0
-83.92,16.08,70,51.43,0.58,1.5972,-2.9176,7.2379,-5.0433,-90.6,38,32,False,7,4.0,5,34,1.0,3.0,1.5,1.5
-83.98,16.02,61,29.51,0.7,3.0564,-1.8157,7.2251,-3.2753,-87.15,31,30,False,14,3.0,5,34,1.3,2.0,1.5,3.0
-84.01,15.99,57,42.11,0.53,1.5537,-2.1395,7.2379,-4.6732,-90.22,30,27,False,7,4.0,7,34,1.3,2.0,1.5,1.5
-84.02,15.98,62,40.32,0.43,2.4178,-3.7824,4.553,-6.8778,-88.2,34,28,False,14,3.0,7,21,1.3,4.0,3.0,1.5
-84.06,15.94,78,29.49,0.69,3.2089,-1.9548,8.4819,-3.6459,-91.75,42,36,False,14,4.0,5,34,1.0,2.0,1.5,3.0
-84.07,15.93,46,26.09,0.64,3.5915,-1.9753,8.4577,-4.076,-89.08,21,25,False,10,3.0,7,34,1.5,2.0,3.0,3.0
-84.13,15.87,87,43.68,0.65,1.8162,-2.1621,3.9104,-3.2815,-88.7,50,37,False,10,2.0,5,21,1.0,2.0,2.0,1.5
-84.18,15.82,64,31.25,0.55,1.9776,-1.6226,7.5425,-3.6887,-85.85,26,38,False,7,3.0,5,21,1.5,2.0,1.5,3.0
-84.2,15.8,88,43.18,0.63,1.6895,-2.0309,8.5397,-3.2815,-88.86,51,37,False,10,2.0,5,21,1.0,2.0,1.5,2.0
-84.21,15.79,62,43.55,0.48,1.7157,-2.7433,8.573,-4.9129,-88.65,35,27,False,14,3.0,7,21,1.3,3.0,2.0,2.0
-84.34,15.66,51,35.29,0.53,1.9114,-1.9677,5.9099,-3.2753,-86.17,27,24,False,14,3.0,7,21,1.5,2.0,2.0,2.0
-84.43,15.57,82,30.49,0.78,3.5098,-1.9678,9.2916,-4.076,-92.89,42,40,False,10,4.0,5,21,1.0,2.0,1.5,3.0
-84.45,15.55,84,44.05,0.72,2.1564,-2.3448,7.5623,-3.6459,-87.2,43,41,False,14,4.0,5,21,1.0,2.0,2.0,1.5
-84.5,15.5,67,38.81,0.6,2.8057,-2.9756,8.573,-5.1584,-90.6,36,31,False,14,3.0,5,21,1.3,3.0,3.0,2.0
-84.51,15.49,79,44.3,0.64,1.6917,-2.1075,4.6366,-3.6887,-93.36,42,37,False,7,3.0,5,34,1.0,2.0,2.0,1.5
-84.53,15.47,70,45.71,0.66,1.6919,-2.1469,7.4485,-4.076,-88.94,34,36,False,10,4.0,5,21,1.3,2.0,1.5,1.5
